Age,Attrition,Department,JobRole,JobLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Engagement_Index,Engagement_Category,Burnout_Risk_Score,Burnout_Risk_Level,Satisfaction_Stability_Score,Workload_Stress_Indicator
26,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,4,1,4,3,4,3,1,2.75,Moderate,0,Low,5.71909584179366,1
42,0,Human Resources,Manager,4,No,Travel_Rarely,10,1,3,3,3,20,7,0,2.5,Moderate,0,Low,33.33333333333334,1
52,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,8,1,3,3,1,5,4,0,2.5,Moderate,1,Medium,23.019964108049905,1
37,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,11,3,1,1,3,3,2,0,2.0,Moderate,0,Low,23.019964108049905,1
35,0,Research & Development,Manufacturing Director,3,No,Travel_Frequently,18,4,3,3,3,2,2,2,3.25,High,0,Low,66.66666666666667,2
25,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,4,1,2,2,3,2,0,2.5,Moderate,1,Medium,16.1129507192139,1
26,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,7,1,3,4,3,7,7,0,3.0,High,0,Low,16.1129507192139,1
29,0,Human Resources,Human Resources,3,No,Travel_Rarely,17,1,2,1,2,10,9,0,1.5,Low,1,Medium,61.50998205402495,1
49,1,Research & Development,Laboratory Technician,2,No,Travel_Frequently,28,1,1,1,3,4,3,1,1.25,Low,0,Low,33.33333333333334,2
29,1,Research & Development,Healthcare Representative,3,Yes,Travel_Frequently,14,4,3,1,3,8,7,7,2.75,Moderate,1,Medium,16.1129507192139,3
54,0,Research & Development,Research Director,4,No,Travel_Rarely,1,4,4,4,2,20,7,12,3.75,High,1,Medium,33.33333333333334,1
58,0,Research & Development,Research Director,5,Yes,Travel_Rarely,1,1,4,3,3,9,8,1,2.75,Moderate,1,Medium,16.1129507192139,2
55,0,Research & Development,Research Director,4,No,Travel_Rarely,1,4,2,4,4,7,7,0,3.5,High,0,Low,33.33333333333334,1
36,0,Sales,Sales Executive,2,Yes,Travel_Rarely,3,2,1,4,3,5,4,0,2.5,Moderate,1,Medium,13.93370341761296,2
31,1,Sales,Sales Representative,1,No,Travel_Frequently,1,3,2,2,3,1,0,0,2.0,Moderate,0,Low,61.50998205402495,2
30,0,Sales,Sales Executive,2,No,Travel_Rarely,7,1,4,2,3,3,2,0,2.5,Moderate,0,Low,13.93370341761296,1
31,0,Research & Development,Research Director,4,No,Travel_Rarely,8,2,1,3,4,3,2,1,2.25,Moderate,0,Low,13.93370341761296,1
34,0,Research & Development,Research Scientist,1,No,Travel_Frequently,1,1,4,3,3,4,3,1,2.75,Moderate,0,Low,16.1129507192139,2
31,1,Research & Development,Research Scientist,1,No,Travel_Rarely,8,2,1,3,4,1,0,0,2.0,Moderate,0,Low,13.93370341761296,1
27,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,11,1,2,2,4,5,0,1,2.0,Moderate,0,Low,16.1129507192139,1
36,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,4,4,1,3,2,10,4,1,2.5,Moderate,1,Medium,13.93370341761296,1
36,0,Sales,Sales Executive,2,No,Travel_Rarely,16,1,3,1,2,3,2,0,1.75,Low,1,Medium,36.17152614957746,1
47,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,4,1,3,2,6,5,1,2.75,Moderate,1,Medium,13.93370341761296,1
25,1,Sales,Sales Representative,1,No,Travel_Rarely,9,1,1,1,3,3,2,2,1.25,Low,0,Low,33.33333333333334,1
37,0,Research & Development,Laboratory Technician,1,No,Non-Travel,5,3,3,1,1,6,5,1,2.75,Moderate,1,Medium,23.019964108049905,0
56,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,1,1,4,4,3,2,1,2.25,Moderate,0,Low,0.0,1
47,0,Research & Development,Research Director,4,No,Travel_Rarely,2,3,1,2,4,20,17,5,2.25,Moderate,0,Low,13.93370341761296,1
24,0,Sales,Sales Executive,2,Yes,Travel_Rarely,4,3,4,3,3,5,4,0,3.25,High,1,Medium,66.66666666666667,2
32,0,Sales,Sales Executive,2,No,Travel_Rarely,7,4,4,3,2,4,3,0,3.5,High,1,Medium,36.17152614957746,1
34,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,2,4,1,2,5,4,0,2.25,Moderate,1,Medium,16.1129507192139,1
41,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,5,3,2,1,2,4,2,0,2.5,Moderate,2,High,45.566894604818266,2
40,0,Research & Development,Laboratory Technician,2,No,Non-Travel,9,3,3,3,4,8,7,0,3.0,High,0,Low,66.66666666666667,0
31,0,Sales,Sales Executive,3,No,Travel_Rarely,8,4,1,1,3,13,7,9,2.25,Moderate,0,Low,0.0,1
46,1,Sales,Sales Executive,3,No,Travel_Rarely,9,4,1,1,4,7,7,4,2.25,Moderate,0,Low,0.0,1
39,1,Research & Development,Laboratory Technician,1,Yes,Non-Travel,2,1,1,2,4,1,0,0,1.5,Low,1,Medium,5.71909584179366,1
31,1,Research & Development,Manufacturing Director,3,No,Travel_Frequently,1,2,3,1,3,10,8,4,2.5,Moderate,0,Low,36.17152614957746,2
45,0,Research & Development,Healthcare Representative,3,Yes,Travel_Rarely,20,1,2,2,3,7,7,0,1.5,Low,1,Medium,45.566894604818266,2
31,0,Human Resources,Human Resources,1,No,Travel_Rarely,8,2,4,4,3,3,2,0,3.5,High,0,Low,36.17152614957746,1
31,1,Research & Development,Laboratory Technician,1,Yes,Travel_Frequently,2,4,2,3,1,2,2,2,3.0,High,2,High,13.93370341761296,3
45,0,Research & Development,Manufacturing Director,3,Yes,Travel_Rarely,29,4,2,4,4,3,1,1,3.25,High,1,Medium,33.33333333333334,2
48,0,Sales,Sales Executive,2,No,Travel_Rarely,7,1,3,1,3,2,2,2,2.0,Moderate,0,Low,23.019964108049905,1
34,1,Human Resources,Human Resources,1,No,Travel_Rarely,9,3,1,4,3,2,2,2,2.75,Moderate,0,Low,16.1129507192139,1
40,0,Research & Development,Research Director,3,No,Non-Travel,8,2,4,3,3,9,8,4,2.75,Moderate,0,Low,45.566894604818266,0
28,0,Sales,Sales Executive,2,No,Travel_Rarely,5,1,4,4,3,5,4,1,3.0,High,0,Low,5.71909584179366,1
44,0,Research & Development,Laboratory Technician,1,No,Non-Travel,5,3,3,4,3,5,2,0,3.0,High,0,Low,66.66666666666667,0
53,0,Research & Development,Research Director,4,No,Travel_Rarely,2,2,4,2,2,9,8,8,3.0,High,1,Medium,33.33333333333334,1
49,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,5,3,1,2,2,3,2,1,2.25,Moderate,1,Medium,45.566894604818266,1
40,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,3,3,3,4,3,1,1,3.0,High,0,Low,66.66666666666667,1
44,0,Research & Development,Research Scientist,1,No,Travel_Rarely,20,2,4,3,2,5,2,1,3.0,High,1,Medium,36.17152614957746,1
33,0,Sales,Sales Executive,2,No,Travel_Frequently,7,1,4,1,3,4,3,0,2.25,Moderate,0,Low,0.0,2
34,0,Sales,Sales Executive,2,No,Travel_Rarely,3,1,4,4,3,13,9,3,2.5,Moderate,0,Low,5.71909584179366,1
30,0,Sales,Sales Executive,2,No,Travel_Rarely,16,3,4,3,2,2,1,2,3.25,High,1,Medium,45.566894604818266,1
42,0,Research & Development,Laboratory Technician,1,No,Travel_Frequently,9,4,1,3,3,12,9,5,2.75,Moderate,0,Low,16.1129507192139,2
44,0,Sales,Sales Executive,2,No,Travel_Frequently,1,3,1,3,2,1,0,0,2.5,Moderate,1,Medium,36.17152614957746,2
30,0,Research & Development,Research Scientist,1,No,Non-Travel,7,3,3,2,2,1,0,0,2.75,Moderate,1,Medium,61.50998205402495,0
57,0,Research & Development,Research Scientist,2,No,Travel_Rarely,1,3,2,1,2,12,9,2,2.5,Moderate,1,Medium,45.566894604818266,1
49,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,7,2,3,2,3,8,7,0,2.5,Moderate,0,Low,61.50998205402495,1
34,0,Research & Development,Research Director,4,No,Travel_Frequently,15,1,2,4,2,14,8,6,2.5,Moderate,1,Medium,16.1129507192139,2
28,1,Sales,Sales Representative,1,No,Travel_Frequently,1,3,1,4,4,3,2,1,2.75,Moderate,0,Low,5.71909584179366,2
29,1,Sales,Sales Executive,2,No,Travel_Frequently,13,2,1,1,1,5,3,0,1.75,Low,1,Medium,66.66666666666667,2
34,1,Sales,Sales Executive,2,Yes,Travel_Rarely,24,2,1,3,4,15,9,10,2.0,Moderate,1,Medium,13.93370341761296,2
35,0,Sales,Sales Representative,1,No,Travel_Rarely,7,3,4,1,3,1,0,0,2.75,Moderate,0,Low,16.1129507192139,1
24,1,Research & Development,Laboratory Technician,1,Yes,Travel_Frequently,9,1,2,3,2,0,0,0,2.25,Moderate,2,High,45.566894604818266,3
24,0,Sales,Sales Representative,1,No,Non-Travel,13,2,4,3,3,1,0,0,3.0,High,0,Low,45.566894604818266,0
44,0,Research & Development,Manufacturing Director,3,Yes,Travel_Frequently,2,3,2,2,2,2,2,2,2.5,Moderate,2,High,66.66666666666667,3
29,0,Sales,Sales Executive,2,No,Travel_Rarely,19,3,3,3,3,10,7,0,2.75,Moderate,0,Low,100.0,1
30,0,Human Resources,Human Resources,1,No,Travel_Rarely,1,3,3,1,4,5,3,1,2.5,Moderate,0,Low,16.1129507192139,1
55,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,4,3,4,2,3,3,2,1,3.0,High,1,Medium,45.566894604818266,2
33,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,4,2,1,4,3,5,4,0,2.25,Moderate,0,Low,13.93370341761296,1
47,0,Sales,Sales Executive,2,Yes,Travel_Rarely,14,3,3,3,2,5,4,1,3.0,High,2,High,66.66666666666667,2
28,1,Research & Development,Laboratory Technician,1,No,Travel_Frequently,2,1,3,3,2,0,0,0,2.25,Moderate,1,Medium,36.17152614957746,2
28,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,3,1,4,1,1,0,0,2.5,Moderate,1,Medium,0.0,1
28,0,Sales,Sales Executive,2,No,Travel_Frequently,7,1,3,4,3,4,2,1,2.75,Moderate,0,Low,16.1129507192139,2
49,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,3,1,3,1,3,3,2,1,1.75,Low,0,Low,23.019964108049905,1
29,0,Research & Development,Laboratory Technician,1,No,Travel_Frequently,2,2,4,3,3,3,2,0,3.0,High,0,Low,45.566894604818266,2
28,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,29,2,3,2,2,8,6,1,2.0,Moderate,1,Medium,66.66666666666667,1
33,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,8,3,4,1,3,0,0,0,2.75,Moderate,1,Medium,16.1129507192139,2
32,0,Research & Development,Manager,3,No,Travel_Rarely,10,4,3,2,4,5,2,0,3.0,High,0,Low,36.17152614957746,1
54,0,Research & Development,Manager,4,No,Travel_Frequently,11,4,2,1,3,14,9,1,2.5,Moderate,0,Low,13.93370341761296,2
29,1,Research & Development,Research Scientist,1,No,Travel_Rarely,1,1,1,3,1,9,7,0,1.75,Low,1,Medium,33.33333333333334,1
44,0,Research & Development,Research Director,4,No,Travel_Rarely,28,1,4,3,4,20,6,14,2.75,Moderate,0,Low,5.71909584179366,1
39,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,6,2,2,4,3,2,0,2,2.75,Moderate,0,Low,36.17152614957746,1
46,0,Sales,Manager,4,No,Travel_Rarely,3,2,3,4,4,13,12,5,3.0,High,0,Low,36.17152614957746,1
35,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,16,2,4,4,1,11,8,3,3.0,High,1,Medium,0.0,1
23,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,20,3,1,2,3,4,3,1,2.25,Moderate,0,Low,36.17152614957746,1
40,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,9,1,4,2,1,5,4,1,2.5,Moderate,1,Medium,5.71909584179366,1
34,0,Sales,Sales Executive,3,Yes,Travel_Rarely,1,3,4,4,3,10,9,8,3.25,High,1,Medium,61.50998205402495,2
31,1,Research & Development,Research Scientist,1,No,Travel_Frequently,3,3,4,1,1,7,2,7,2.75,Moderate,1,Medium,0.0,2
50,0,Research & Development,Research Director,4,Yes,Travel_Frequently,22,4,3,4,3,32,6,13,3.0,High,1,Medium,61.50998205402495,3
34,0,Sales,Sales Representative,1,Yes,Travel_Rarely,7,3,2,2,3,11,10,5,2.5,Moderate,1,Medium,61.50998205402495,2
42,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,2,2,3,2,3,1,0,0,2.25,Moderate,0,Low,61.50998205402495,1
37,0,Research & Development,Research Scientist,2,No,Travel_Rarely,13,4,1,1,3,10,8,3,2.25,Moderate,0,Low,0.0,1
29,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,8,1,3,3,3,7,7,0,2.0,Moderate,0,Low,33.33333333333334,1
33,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,25,2,4,4,3,5,3,0,3.0,High,0,Low,36.17152614957746,1
45,0,Research & Development,Research Scientist,1,No,Travel_Rarely,28,4,4,4,3,5,4,0,3.75,High,0,Low,66.66666666666667,1
42,0,Research & Development,Healthcare Representative,3,Yes,Travel_Frequently,2,4,4,3,1,20,8,13,3.5,High,2,High,5.71909584179366,3
40,0,Sales,Sales Executive,2,No,Travel_Rarely,9,1,1,4,4,8,4,7,2.25,Moderate,0,Low,0.0,1
33,0,Research & Development,Laboratory Technician,2,Yes,Travel_Rarely,28,3,2,2,3,15,14,5,2.5,Moderate,1,Medium,61.50998205402495,2
40,0,Human Resources,Manager,4,Yes,Travel_Rarely,6,4,3,4,3,21,7,7,3.5,High,1,Medium,61.50998205402495,2
24,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,21,1,3,2,3,1,1,0,2.0,Moderate,0,Low,36.17152614957746,1
40,0,Research & Development,Healthcare Representative,2,Yes,Non-Travel,8,4,4,3,3,2,2,2,3.5,High,1,Medium,61.50998205402495,1
45,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,1,2,1,1,3,10,8,7,1.75,Low,0,Low,36.17152614957746,1
35,0,Sales,Sales Representative,1,No,Travel_Rarely,28,3,2,1,3,5,3,4,2.0,Moderate,0,Low,36.17152614957746,1
32,0,Research & Development,Research Scientist,2,No,Travel_Rarely,5,2,4,1,3,7,1,2,2.25,Moderate,0,Low,13.93370341761296,1
36,0,Sales,Sales Representative,1,Yes,Travel_Rarely,2,4,3,4,2,3,2,1,3.5,High,2,High,36.17152614957746,2
48,0,Sales,Sales Executive,2,No,Travel_Rarely,16,3,3,3,3,8,7,7,3.0,High,0,Low,100.0,1
29,0,Research & Development,Research Scientist,1,No,Travel_Rarely,9,3,3,1,2,1,0,0,2.75,Moderate,1,Medium,36.17152614957746,1
33,0,Sales,Sales Executive,2,No,Travel_Rarely,8,1,1,4,1,2,2,2,2.25,Moderate,1,Medium,0.0,1
30,1,Sales,Sales Executive,2,No,Travel_Rarely,1,1,2,4,3,10,8,6,2.25,Moderate,0,Low,13.93370341761296,1
38,0,Human Resources,Human Resources,2,No,Travel_Frequently,10,3,3,3,3,6,3,1,3.0,High,0,Low,100.0,2
35,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,1,4,2,3,3,0,1,2.25,Moderate,0,Low,13.93370341761296,1
30,0,Sales,Sales Executive,3,No,Travel_Rarely,29,2,3,2,3,4,2,1,2.5,Moderate,0,Low,61.50998205402495,1
35,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,2,1,1,4,3,1,0,0,2.25,Moderate,1,Medium,0.0,2
53,1,Research & Development,Manufacturing Director,3,No,Travel_Rarely,2,4,3,2,3,33,7,1,2.75,Moderate,0,Low,45.566894604818266,1
38,1,Research & Development,Manufacturing Director,2,No,Travel_Rarely,2,2,3,1,3,5,2,1,2.25,Moderate,0,Low,36.17152614957746,1
32,0,Research & Development,Research Scientist,2,No,Non-Travel,1,1,4,2,2,6,5,1,2.5,Moderate,1,Medium,16.1129507192139,0
48,0,Research & Development,Research Scientist,1,No,Travel_Rarely,15,1,3,4,2,8,2,7,2.75,Moderate,1,Medium,13.93370341761296,1
34,0,Research & Development,Research Scientist,1,No,Travel_Rarely,7,4,1,3,1,1,0,0,2.75,Moderate,1,Medium,0.0,1
55,0,Sales,Manager,5,No,Travel_Rarely,26,4,3,3,3,36,6,2,3.0,High,0,Low,66.66666666666667,1
34,0,Research & Development,Research Scientist,2,No,Travel_Rarely,1,4,2,2,2,2,2,2,2.75,Moderate,1,Medium,33.33333333333334,1
26,0,Research & Development,Research Scientist,1,No,Travel_Rarely,3,4,1,1,3,1,0,0,2.25,Moderate,0,Low,0.0,1
38,0,Sales,Sales Executive,2,No,Travel_Rarely,14,2,3,4,3,9,8,7,3.0,High,0,Low,45.566894604818266,1
38,0,Sales,Sales Executive,2,No,Travel_Rarely,16,2,2,2,4,3,2,1,2.25,Moderate,0,Low,33.33333333333334,1
36,0,Sales,Sales Executive,2,No,Travel_Rarely,1,3,2,1,3,1,0,0,2.25,Moderate,0,Low,36.17152614957746,1
29,0,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,3,1,2,4,3,10,9,1,2.5,Moderate,1,Medium,13.93370341761296,2
35,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,10,3,1,3,3,5,2,0,2.5,Moderate,1,Medium,33.33333333333334,2
39,0,Sales,Sales Executive,3,No,Travel_Rarely,6,3,4,1,3,7,6,7,3.0,High,0,Low,16.1129507192139,1
29,0,Research & Development,Healthcare Representative,2,No,Travel_Frequently,2,4,1,4,4,6,4,1,3.0,High,0,Low,0.0,2
50,0,Sales,Manager,5,Yes,Travel_Rarely,9,3,3,3,3,1,0,0,3.0,High,1,Medium,100.0,2
23,0,Research & Development,Research Scientist,1,No,Travel_Rarely,10,3,4,4,3,2,2,2,3.75,High,0,Low,61.50998205402495,1
36,0,Research & Development,Laboratory Technician,2,Yes,Travel_Frequently,6,1,1,4,3,3,2,0,2.5,Moderate,1,Medium,0.0,3
42,0,Research & Development,Manager,5,No,Travel_Rarely,9,4,4,4,3,1,0,0,3.5,High,0,Low,66.66666666666667,1
35,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,28,3,2,4,2,10,9,6,3.25,High,1,Medium,36.17152614957746,1
34,0,Research & Development,Healthcare Representative,2,No,Travel_Frequently,10,3,4,2,2,8,2,7,2.75,Moderate,1,Medium,36.17152614957746,2
40,0,Sales,Sales Executive,2,No,Travel_Rarely,14,1,4,3,3,5,4,1,2.75,Moderate,0,Low,16.1129507192139,1
43,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,27,2,4,3,3,6,4,0,3.25,High,0,Low,45.566894604818266,1
35,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,7,4,3,4,2,1,0,0,3.25,High,1,Medium,36.17152614957746,1
46,0,Sales,Manager,4,No,Travel_Rarely,1,1,4,2,1,26,0,0,2.75,Moderate,1,Medium,5.71909584179366,1
28,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,24,2,3,3,3,1,1,0,2.75,Moderate,1,Medium,66.66666666666667,2
22,0,Research & Development,Research Scientist,1,Yes,Non-Travel,26,3,2,2,2,4,2,1,2.25,Moderate,2,High,66.66666666666667,1
50,0,Research & Development,Healthcare Representative,4,Yes,Travel_Frequently,20,3,2,3,3,30,8,12,2.75,Moderate,1,Medium,66.66666666666667,3
32,0,Research & Development,Research Scientist,1,No,Travel_Rarely,5,4,2,4,3,3,2,0,3.5,High,0,Low,36.17152614957746,1
44,0,Research & Development,Research Director,5,Yes,Travel_Rarely,7,4,2,4,2,22,7,1,3.25,High,2,High,23.019964108049905,2
30,0,Research & Development,Research Scientist,1,No,Travel_Rarely,7,2,2,2,2,6,4,1,2.0,Moderate,1,Medium,100.0,1
45,0,Research & Development,Laboratory Technician,2,Yes,Travel_Rarely,5,1,3,1,3,10,7,1,1.5,Low,1,Medium,23.019964108049905,2
45,0,Sales,Sales Executive,2,No,Non-Travel,26,1,1,1,3,10,7,4,1.25,Low,0,Low,33.33333333333334,0
31,0,Sales,Sales Executive,2,No,Travel_Frequently,2,1,4,4,3,5,2,0,3.0,High,0,Low,5.71909584179366,2
36,0,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,12,3,3,2,3,3,2,1,2.75,Moderate,1,Medium,66.66666666666667,2
34,0,Research & Development,Manufacturing Director,2,No,Travel_Frequently,10,4,3,1,3,9,7,7,3.0,High,0,Low,16.1129507192139,2
49,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,25,1,3,4,2,9,6,1,2.75,Moderate,1,Medium,13.93370341761296,1
39,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,10,1,2,4,3,7,7,7,2.5,Moderate,0,Low,13.93370341761296,1
27,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,19,1,4,1,3,7,7,0,2.0,Moderate,0,Low,0.0,1
35,0,Research & Development,Research Scientist,2,No,Travel_Rarely,18,1,2,4,3,16,15,1,2.75,Moderate,0,Low,13.93370341761296,1
28,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,27,1,2,2,2,5,3,0,1.5,Low,1,Medium,66.66666666666667,1
21,0,Research & Development,Research Scientist,1,No,Travel_Rarely,5,4,3,3,3,2,2,2,3.25,High,0,Low,66.66666666666667,1
18,1,Sales,Sales Representative,1,Yes,Travel_Frequently,3,4,2,3,4,0,0,0,3.0,High,1,Medium,36.17152614957746,3
47,0,Human Resources,Manager,5,No,Travel_Rarely,26,3,4,3,3,5,2,1,3.25,High,0,Low,66.66666666666667,1
39,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,3,3,3,4,3,10,8,0,3.0,High,0,Low,66.66666666666667,1
40,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,15,3,1,4,3,18,15,14,2.5,Moderate,0,Low,16.1129507192139,1
35,0,Research & Development,Healthcare Representative,2,No,Non-Travel,8,3,3,4,3,14,11,2,3.25,High,0,Low,66.66666666666667,0
37,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,19,3,3,1,2,4,3,0,2.5,Moderate,1,Medium,36.17152614957746,1
39,0,Research & Development,Manufacturing Director,2,No,Travel_Frequently,4,3,1,4,1,9,2,3,2.75,Moderate,1,Medium,0.0,2
45,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,2,4,4,1,3,10,7,3,2.75,Moderate,0,Low,5.71909584179366,1
38,0,Research & Development,Manufacturing Director,3,Yes,Travel_Rarely,2,3,4,4,4,5,4,0,3.25,High,1,Medium,66.66666666666667,2
35,1,Sales,Sales Executive,3,No,Travel_Rarely,10,1,4,3,3,13,12,6,2.5,Moderate,0,Low,16.1129507192139,1
37,0,Research & Development,Research Scientist,1,No,Travel_Rarely,10,2,2,1,1,8,4,7,2.0,Moderate,1,Medium,61.50998205402495,1
40,0,Research & Development,Manufacturing Director,3,Yes,Travel_Rarely,16,4,3,4,2,4,2,3,3.5,High,2,High,36.17152614957746,2
44,0,Human Resources,Human Resources,2,Yes,Travel_Frequently,1,4,1,3,3,10,7,0,2.75,Moderate,1,Medium,16.1129507192139,3
48,0,Research & Development,Manager,4,No,Travel_Frequently,4,4,3,2,3,2,2,2,2.75,Moderate,0,Low,45.566894604818266,2
35,1,Sales,Sales Executive,2,Yes,Travel_Rarely,15,4,1,4,2,2,2,2,2.5,Moderate,2,High,0.0,2
24,0,Research & Development,Research Scientist,1,Yes,Travel_Frequently,2,4,1,3,3,6,3,1,2.75,Moderate,1,Medium,16.1129507192139,3
27,0,Research & Development,Research Scientist,1,No,Travel_Rarely,8,3,2,1,3,3,2,0,2.5,Moderate,0,Low,36.17152614957746,1
27,0,Research & Development,Research Scientist,1,No,Travel_Frequently,2,4,4,3,2,4,2,1,3.5,High,1,Medium,36.17152614957746,2
40,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,7,1,1,2,1,4,2,0,1.75,Low,2,High,66.66666666666667,2
29,0,Sales,Sales Executive,2,No,Travel_Rarely,10,3,3,3,3,5,2,1,2.75,Moderate,0,Low,100.0,1
36,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,5,1,2,3,3,3,2,0,2.25,Moderate,0,Low,36.17152614957746,1
25,0,Research & Development,Manufacturing Director,2,No,Travel_Frequently,2,3,4,3,3,7,7,0,3.5,High,0,Low,66.66666666666667,2
39,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,12,2,4,3,3,5,4,1,3.0,High,0,Low,45.566894604818266,1
49,0,Research & Development,Research Director,4,No,Travel_Rarely,22,2,1,2,3,4,2,1,2.0,Moderate,0,Low,45.566894604818266,1
50,0,Research & Development,Research Director,3,No,Travel_Rarely,17,1,4,3,3,14,11,1,2.5,Moderate,0,Low,16.1129507192139,1
20,0,Sales,Sales Representative,1,No,Travel_Rarely,2,3,3,1,3,2,2,2,2.5,Moderate,0,Low,33.33333333333334,1
34,0,Research & Development,Research Scientist,2,No,Travel_Rarely,3,2,4,3,3,11,8,7,3.0,High,0,Low,45.566894604818266,1
36,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,7,2,1,3,3,4,3,1,2.25,Moderate,0,Low,36.17152614957746,1
49,0,Research & Development,Healthcare Representative,4,Yes,Travel_Rarely,6,3,3,2,3,15,11,2,2.5,Moderate,1,Medium,66.66666666666667,2
36,0,Research & Development,Manufacturing Director,2,No,Non-Travel,1,3,4,3,3,3,2,1,3.0,High,0,Low,66.66666666666667,0
36,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,3,1,4,1,3,5,4,0,2.5,Moderate,0,Low,0.0,1
54,0,Research & Development,Manager,4,No,Travel_Rarely,22,3,2,3,3,10,8,4,2.75,Moderate,0,Low,66.66666666666667,1
43,0,Research & Development,Research Director,4,No,Travel_Rarely,15,3,3,1,3,14,10,6,2.25,Moderate,0,Low,33.33333333333334,1
35,1,Sales,Sales Executive,2,Yes,Travel_Frequently,12,4,4,1,4,11,9,6,3.0,High,1,Medium,0.0,3
38,0,Research & Development,Research Scientist,2,No,Travel_Frequently,1,4,4,4,4,13,11,2,3.75,High,0,Low,100.0,2
29,0,Sales,Sales Executive,2,Yes,Travel_Rarely,5,2,1,2,2,10,0,0,1.75,Low,2,High,66.66666666666667,2
33,0,Sales,Sales Executive,2,No,Travel_Rarely,2,4,4,3,3,6,2,0,3.5,High,0,Low,61.50998205402495,1
32,0,Research & Development,Research Scientist,2,No,Travel_Rarely,2,2,4,3,2,9,5,1,3.0,High,1,Medium,36.17152614957746,1
31,0,Sales,Sales Executive,2,No,Travel_Rarely,5,4,1,1,3,10,0,0,2.25,Moderate,0,Low,0.0,1
49,0,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,16,1,4,2,2,2,2,2,2.5,Moderate,2,High,16.1129507192139,2
38,0,Research & Development,Laboratory Technician,1,No,Travel_Frequently,2,2,4,2,3,4,3,3,2.5,Moderate,0,Low,36.17152614957746,2
47,0,Sales,Manager,4,No,Travel_Rarely,2,2,2,3,3,3,2,1,2.75,Moderate,0,Low,61.50998205402495,1
49,0,Research & Development,Manager,4,No,Travel_Rarely,1,3,3,1,3,8,7,0,2.5,Moderate,0,Low,33.33333333333334,1
41,0,Sales,Sales Executive,3,Yes,Travel_Rarely,23,3,4,4,3,2,0,0,3.5,High,1,Medium,61.50998205402495,2
20,0,Sales,Sales Representative,1,No,Travel_Rarely,9,1,4,1,3,2,2,0,2.25,Moderate,0,Low,0.0,1
